Time,Model,Feature Type,Train Accuracy,Train Log Loss,Val Accuracy,Val Log Loss,Test Accuracy,Test Log Loss,Classification Report,Train Time (s),Best Params,Confusion Matrix Path
2024-10-09 03:13:48,FastText,"Word Embeddings, Character n-grams",,,0.8452027221316974,,,,N/A,0.9845211505889893,"{'lr': 0.8, 'epoch': 20, 'wordNgrams': 3, 'dim': 50, 'loss': 'softmax'}",
2024-10-09 03:13:49,FastText,"Word Embeddings, Character n-grams",,,0.8442442250551135,,,,N/A,0.9503729343414307,"{'lr': 0.8, 'epoch': 20, 'wordNgrams': 3, 'dim': 50, 'loss': 'ova'}",
2024-10-09 03:13:51,FastText,"Word Embeddings, Character n-grams",,,0.843381577686188,,,,N/A,1.368638277053833,"{'lr': 0.8, 'epoch': 20, 'wordNgrams': 3, 'dim': 100, 'loss': 'softmax'}",
2024-10-09 03:13:52,FastText,"Word Embeddings, Character n-grams",,,0.8456819706699894,,,,N/A,1.3718993663787842,"{'lr': 0.8, 'epoch': 20, 'wordNgrams': 3, 'dim': 100, 'loss': 'ova'}",
2024-10-09 03:13:54,FastText,"Word Embeddings, Character n-grams",,,0.8429981788555545,,,,N/A,2.1588189601898193,"{'lr': 0.8, 'epoch': 20, 'wordNgrams': 3, 'dim': 200, 'loss': 'softmax'}",
2024-10-09 03:13:57,FastText,"Word Embeddings, Character n-grams",,,0.8454902712546727,,,,N/A,2.205117702484131,"{'lr': 0.8, 'epoch': 20, 'wordNgrams': 3, 'dim': 200, 'loss': 'ova'}",
2024-10-09 03:13:58,FastText,"Word Embeddings, Character n-grams",,,0.8075337870219496,,,,N/A,0.8938894271850586,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 1, 'dim': 50, 'loss': 'softmax'}",
2024-10-09 03:13:59,FastText,"Word Embeddings, Character n-grams",,,0.8228697402472922,,,,N/A,0.844829797744751,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 1, 'dim': 50, 'loss': 'ova'}",
2024-10-09 03:14:00,FastText,"Word Embeddings, Character n-grams",,,0.8089715326368254,,,,N/A,1.084824562072754,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 1, 'dim': 100, 'loss': 'softmax'}",
2024-10-09 03:14:01,FastText,"Word Embeddings, Character n-grams",,,0.823540688200901,,,,N/A,0.9732561111450195,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 1, 'dim': 100, 'loss': 'ova'}",
2024-10-09 03:14:02,FastText,"Word Embeddings, Character n-grams",,,0.8072462378989744,,,,N/A,1.510364294052124,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 1, 'dim': 200, 'loss': 'softmax'}",
2024-10-09 03:14:04,FastText,"Word Embeddings, Character n-grams",,,0.825745231477044,,,,N/A,1.4162614345550537,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 1, 'dim': 200, 'loss': 'ova'}",
2024-10-09 03:14:05,FastText,"Word Embeddings, Character n-grams",,,0.8388766414262436,,,,N/A,1.1483535766601562,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 2, 'dim': 50, 'loss': 'softmax'}",
2024-10-09 03:14:06,FastText,"Word Embeddings, Character n-grams",,,0.842614780024921,,,,N/A,1.159172534942627,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 2, 'dim': 50, 'loss': 'ova'}",
2024-10-09 03:14:08,FastText,"Word Embeddings, Character n-grams",,,0.8391641905492189,,,,N/A,1.577589511871338,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 2, 'dim': 100, 'loss': 'softmax'}",
2024-10-09 03:14:09,FastText,"Word Embeddings, Character n-grams",,,0.8401226876258028,,,,N/A,1.5939488410949707,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 2, 'dim': 100, 'loss': 'ova'}",
2024-10-09 03:14:12,FastText,"Word Embeddings, Character n-grams",,,0.839451739672194,,,,N/A,2.531266927719116,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 2, 'dim': 200, 'loss': 'softmax'}",
2024-10-09 03:14:14,FastText,"Word Embeddings, Character n-grams",,,0.8406977858717531,,,,N/A,2.512723684310913,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 2, 'dim': 200, 'loss': 'ova'}",
2024-10-09 03:14:16,FastText,"Word Embeddings, Character n-grams",,,0.8461612192082815,,,,N/A,1.311406135559082,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 3, 'dim': 50, 'loss': 'softmax'}",
2024-10-09 03:14:17,FastText,"Word Embeddings, Character n-grams",,,0.8442442250551135,,,,N/A,1.2742228507995605,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 3, 'dim': 50, 'loss': 'ova'}",
2024-10-09 03:14:19,FastText,"Word Embeddings, Character n-grams",,,0.8436691268091633,,,,N/A,1.801229476928711,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 3, 'dim': 100, 'loss': 'softmax'}",
2024-10-09 03:14:21,FastText,"Word Embeddings, Character n-grams",,,0.8450110227163807,,,,N/A,1.803025722503662,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 3, 'dim': 100, 'loss': 'ova'}",
2024-10-09 03:14:24,FastText,"Word Embeddings, Character n-grams",,,0.8414645835330202,,,,N/A,2.84755277633667,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 3, 'dim': 200, 'loss': 'softmax'}",
2024-10-09 03:14:27,FastText,"Word Embeddings, Character n-grams",,,0.8446276238857472,,,,N/A,2.8641726970672607,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 3, 'dim': 200, 'loss': 'ova'}",
2024-10-09 03:14:29,FastText,"Word Embeddings, Character n-grams",,,0.8022620531007381,,,,N/A,1.8963818550109863,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 1, 'dim': 50, 'loss': 'softmax'}",
2024-10-09 03:14:30,FastText,"Word Embeddings, Character n-grams",,,0.8150100642193041,,,,N/A,1.2879502773284912,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 1, 'dim': 50, 'loss': 'ova'}",
2024-10-09 03:14:32,FastText,"Word Embeddings, Character n-grams",,,0.7924853829195821,,,,N/A,1.842017650604248,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 1, 'dim': 100, 'loss': 'softmax'}",
2024-10-09 03:14:34,FastText,"Word Embeddings, Character n-grams",,,0.8099300297134093,,,,N/A,1.6303365230560303,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 1, 'dim': 100, 'loss': 'ova'}",
2024-10-09 03:14:36,FastText,"Word Embeddings, Character n-grams",,,0.7992907121633279,,,,N/A,2.628629207611084,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 1, 'dim': 200, 'loss': 'softmax'}",
2024-10-09 03:14:38,FastText,"Word Embeddings, Character n-grams",,,0.8034122495926388,,,,N/A,2.189767599105835,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 1, 'dim': 200, 'loss': 'ova'}",
2024-10-09 03:14:40,FastText,"Word Embeddings, Character n-grams",,,0.839930988210486,,,,N/A,1.815795660018921,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 2, 'dim': 50, 'loss': 'softmax'}",
2024-10-09 03:14:42,FastText,"Word Embeddings, Character n-grams",,,0.8412728841177034,,,,N/A,1.7152645587921143,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 2, 'dim': 50, 'loss': 'ova'}",
2024-10-09 03:14:45,FastText,"Word Embeddings, Character n-grams",,,0.8395475893798524,,,,N/A,2.3467605113983154,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 2, 'dim': 100, 'loss': 'softmax'}",
2024-10-09 03:14:47,FastText,"Word Embeddings, Character n-grams",,,0.839930988210486,,,,N/A,2.3693606853485107,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 2, 'dim': 100, 'loss': 'ova'}",
2024-10-09 03:14:51,FastText,"Word Embeddings, Character n-grams",,,0.8384932425956101,,,,N/A,3.70768666267395,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 2, 'dim': 200, 'loss': 'softmax'}",
2024-10-09 03:14:54,FastText,"Word Embeddings, Character n-grams",,,0.8414645835330202,,,,N/A,3.666638135910034,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 2, 'dim': 200, 'loss': 'ova'}",
2024-10-09 03:14:57,FastText,"Word Embeddings, Character n-grams",,,0.8428064794402377,,,,N/A,2.080705165863037,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 3, 'dim': 50, 'loss': 'softmax'}",
2024-10-09 03:14:59,FastText,"Word Embeddings, Character n-grams",,,0.84386082622448,,,,N/A,1.9163217544555664,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 3, 'dim': 50, 'loss': 'ova'}",
2024-10-09 03:15:01,FastText,"Word Embeddings, Character n-grams",,,0.8447234735934055,,,,N/A,2.7823288440704346,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 3, 'dim': 100, 'loss': 'softmax'}",
2024-10-09 03:15:04,FastText,"Word Embeddings, Character n-grams",,,0.8435732771015049,,,,N/A,2.738121271133423,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 3, 'dim': 100, 'loss': 'ova'}",
2024-10-09 03:15:09,FastText,"Word Embeddings, Character n-grams",,,0.8452027221316974,,,,N/A,4.5568718910217285,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 3, 'dim': 200, 'loss': 'softmax'}",
2024-10-09 03:15:14,FastText,"Word Embeddings, Character n-grams",,,0.8451068724240391,,,,N/A,4.4889092445373535,"{'lr': 0.8, 'epoch': 50, 'wordNgrams': 3, 'dim': 200, 'loss': 'ova'}",
2024-10-09 03:15:16,FastText,"Word Embeddings, Character n-grams",0.9817812102041654,0.029633445758293468,0.8461612192082815,0.7389555530115984,0.8464487683312566,0.7101093766001509,"              precision    recall  f1-score   support

     sadness       0.86      0.83      0.84      1743
         joy       0.79      0.79      0.79      1600
        love       0.85      0.84      0.85      1725
       anger       0.88      0.89      0.88      1810
        fear       0.82      0.82      0.82      1762
    surprise       0.86      0.91      0.88      1793

    accuracy                           0.85     10433
   macro avg       0.85      0.85      0.85     10433
weighted avg       0.85      0.85      0.85     10433
",1.6047329902648926,"{'lr': 0.8, 'epoch': 30, 'wordNgrams': 3, 'dim': 50, 'loss': 'softmax'}",pic/FastText_Test_Confusion_Matrix.png
